ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9527655,HX181840,03/12/2014 10:00:00 AM,112XX S PARNELL AVE,2860,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,RESIDENCE,false,false,2233,022,34,49,24,1174682,1830337,2014,03/15/2014 12:39:25 AM,41.68983122373568,-87.63611098319598,"(41.68983122373568, -87.63611098319598)"
9527416,HX181580,03/12/2014 10:00:00 AM,002XX S STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0113,001,42,32,06,1176379,1899092,2014,03/14/2014 12:40:45 AM,41.878464233549884,-87.62783294452709,"(41.878464233549884, -87.62783294452709)"
9527385,HX181751,03/12/2014 10:00:00 AM,052XX S PAULINA ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0932,009,16,61,08A,1165941,1869882,2014,03/14/2014 12:40:45 AM,41.79853813884503,-87.6669909026156,"(41.79853813884503, -87.6669909026156)"
9530348,HX181669,03/12/2014 10:00:00 AM,047XX S UNION AVE,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,0935,009,11,61,08B,1172475,1873205,2014,04/10/2014 12:40:25 AM,41.80751530445389,-87.6429315567774,"(41.80751530445389, -87.6429315567774)"
9557270,HX207977,03/12/2014 10:00:00 AM,057XX S NORDICA AVE,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,0811,008,23,56,11,1130399,1865825,2014,04/09/2014 12:42:18 AM,41.7880870814392,-87.79742594541148,"(41.7880870814392, -87.79742594541148)"
9527368,HX181574,03/12/2014 09:55:00 AM,042XX W 115TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PRIVATE, BUILDING",false,false,2211,022,19,74,04B,1150381,1828024,2014,03/15/2014 12:39:25 AM,41.68398919368888,-87.72513802974873,"(41.68398919368888, -87.72513802974873)"
9539698,HX181500,03/12/2014 09:45:00 AM,0000X W TERMINAL ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,false,false,1651,016,41,76,26,1100317,1935189,2014,03/27/2014 12:41:25 AM,41.97889653100515,-87.90646388837229,"(41.97889653100515, -87.90646388837229)"
9527461,HX181600,03/12/2014 09:45:00 AM,062XX S FAIRFIELD AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,0825,008,15,66,08B,1159150,1863358,2014,03/14/2014 12:40:45 AM,41.78077714815057,-87.69207346303205,"(41.78077714815057, -87.69207346303205)"
9527403,HX181694,03/12/2014 09:40:00 AM,096XX S MICHIGAN AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,0511,005,6,49,08B,1178815,1840808,2014,03/15/2014 12:39:25 AM,41.71847229496778,-87.620662846192,"(41.71847229496778, -87.620662846192)"
9527855,HX182010,03/12/2014 09:30:00 AM,0000X E MADISON ST,0460,BATTERY,SIMPLE,"SCHOOL, PRIVATE, GROUNDS",false,false,0112,001,42,32,08B,1176658,1900370,2014,03/18/2014 12:40:56 AM,41.88196484012248,-87.6267698950927,"(41.88196484012248, -87.6267698950927)"
9527291,HX181547,03/12/2014 09:30:00 AM,029XX W 25TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1033,010,12,30,08B,1157296,1886903,2014,03/18/2014 12:40:56 AM,41.84542540921168,-87.69823268200085,"(41.84542540921168, -87.69823268200085)"
9528923,HX181484,03/12/2014 09:30:00 AM,065XX S CHAMPLAIN AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,0321,003,20,42,08A,1181736,1861607,2014,03/15/2014 12:39:25 AM,41.77548019532206,-87.60932336894274,"(41.77548019532206, -87.60932336894274)"
9529948,HX182212,03/12/2014 09:30:00 AM,073XX S ST LAWRENCE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0323,003,6,69,05,1181543,1856589,2014,03/28/2014 12:40:24 AM,41.76171475704725,-87.61018554188131,"(41.76171475704725, -87.61018554188131)"
9527187,HX181494,03/12/2014 09:30:00 AM,071XX S NORMAL BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0732,007,6,68,11,1174238,1857501,2014,03/25/2014 12:39:08 AM,41.76438279171327,-87.63693191580431,"(41.76438279171327, -87.63693191580431)"
9528024,HX182097,03/12/2014 09:30:00 AM,071XX S HALSTED ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,false,true,0733,007,6,68,04B,1172169,1857259,2014,03/25/2014 12:39:08 AM,41.763764430228235,-87.64452241143444,"(41.763764430228235, -87.64452241143444)"
9527395,HX181507,03/12/2014 09:30:00 AM,084XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0632,006,6,44,08B,1178147,1848871,2014,03/15/2014 12:39:25 AM,41.74061333614782,-87.62286571992291,"(41.74061333614782, -87.62286571992291)"
9528370,HX181517,03/12/2014 09:30:00 AM,071XX S VERNON AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0323,003,6,69,08A,1180524,1857685,2014,03/15/2014 12:39:25 AM,41.764745742603964,-87.61388665140402,"(41.764745742603964, -87.61388665140402)"
9527427,HX181579,03/12/2014 09:25:00 AM,035XX W LAWRENCE AVE,0460,BATTERY,SIMPLE,STREET,false,false,1712,017,39,14,08B,1151551,1931697,2014,03/31/2014 12:39:14 AM,41.96845903662875,-87.7181373741296,"(41.96845903662875, -87.7181373741296)"
9527169,HX181463,03/12/2014 09:20:00 AM,002XX N UNION AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1214,012,27,28,08A,1171538,1901702,2014,03/14/2014 12:40:45 AM,41.88573406930463,-87.64553110689512,"(41.88573406930463, -87.64553110689512)"
9531170,HX181482,03/12/2014 09:20:00 AM,060XX S PEORIA ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,0712,007,16,68,08B,1171299,1864952,2014,03/18/2014 12:40:56 AM,41.7848940156427,-87.64748628097709,"(41.7848940156427, -87.64748628097709)"
9527404,HX181458,03/12/2014 09:20:00 AM,081XX S RACINE AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0613,006,21,71,04A,1169692,1851011,2014,03/16/2014 12:39:45 AM,41.746673163898485,-87.65378203883864,"(41.746673163898485, -87.65378203883864)"
9539683,HX181492,03/12/2014 09:20:00 AM,0000X W CHECKPOINT 7A ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,false,false,1653,016,41,76,26,1101667,1934319,2014,03/26/2014 12:40:14 AM,41.97649056008922,-87.90151514325024,"(41.97649056008922, -87.90151514325024)"
9527181,HX181543,03/12/2014 09:10:00 AM,008XX E 50TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",true,false,0223,002,4,39,18,1182829,1872082,2014,03/16/2014 12:39:45 AM,41.80419918610001,-87.60499128476953,"(41.80419918610001, -87.60499128476953)"
9527219,HX181454,03/12/2014 09:08:00 AM,002XX W CHICAGO AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,false,false,1823,018,27,8,08B,1174243,1905720,2014,04/10/2014 12:40:25 AM,41.89669976544981,-87.63547788508292,"(41.89669976544981, -87.63547788508292)"
9528037,HX182330,03/12/2014 09:00:00 AM,033XX N HALSTED ST,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1924,019,44,6,06,1170295,1922318,2014,03/15/2014 12:39:25 AM,41.942332731624795,-87.64949199796052,"(41.942332731624795, -87.64949199796052)"
9530091,HX182579,03/12/2014 09:00:00 AM,037XX W AINSLIE ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1712,017,39,14,05,1150368,1932336,2014,04/03/2014 12:40:46 AM,41.970235722328205,-87.72247048622947,"(41.970235722328205, -87.72247048622947)"
9534517,HX188311,03/12/2014 09:00:00 AM,023XX S LAKE SHORE DR E,0890,THEFT,FROM BUILDING,OTHER,false,false,0132,001,2,33,06,1180548,1889118,2014,04/02/2014 12:41:31 AM,41.85099996296093,-87.6128328320507,"(41.85099996296093, -87.6128328320507)"
9539016,HX190828,03/12/2014 09:00:00 AM,013XX W 15TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1233,012,2,28,26,1167750,1892902,2014,03/28/2014 12:40:24 AM,41.8616686470464,-87.6596949533222,"(41.8616686470464, -87.6596949533222)"
9534059,HX187967,03/12/2014 09:00:00 AM,057XX S GREEN ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0712,007,16,68,05,1171575,1866930,2014,03/26/2014 12:40:14 AM,41.790315824548415,-87.64641640886762,"(41.790315824548415, -87.64641640886762)"
9527317,HX181584,03/12/2014 09:00:00 AM,061XX W 55TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0811,008,23,56,14,1136359,1867501,2014,03/26/2014 12:40:14 AM,41.79258230262987,-87.77553258944063,"(41.79258230262987, -87.77553258944063)"
9527171,HX181512,03/12/2014 09:00:00 AM,0000X E 8TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0123,001,2,32,11,1176894,1896642,2014,03/25/2014 12:39:08 AM,41.871729657530906,-87.62601612880924,"(41.871729657530906, -87.62601612880924)"
9532140,HX185945,03/12/2014 09:00:00 AM,050XX N NEWLAND AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,1613,016,41,10,11,1129229,1933261,2014,03/25/2014 12:39:08 AM,41.97316130180381,-87.80017990925849,"(41.97316130180381, -87.80017990925849)"
9530684,HX184190,03/12/2014 09:00:00 AM,026XX N ORCHARD ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1935,019,43,7,05,1171091,1918314,2014,03/24/2014 12:41:18 AM,41.931328128312515,-87.64668423417969,"(41.931328128312515, -87.64668423417969)"
9527776,HX181939,03/12/2014 09:00:00 AM,004XX N LAKE SHORE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1834,018,42,8,11,1179970,1903710,2014,03/23/2014 12:39:11 AM,41.89105448580138,-87.61450570138324,"(41.89105448580138, -87.61450570138324)"
9534036,HX187998,03/12/2014 09:00:00 AM,012XX S FEDERAL ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0131,001,2,33,11,1175939,1894545,2014,03/23/2014 12:39:11 AM,41.86599689661237,-87.62958539515844,"(41.86599689661237, -87.62958539515844)"
9529663,HX183294,03/12/2014 09:00:00 AM,095XX S PERRY AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0511,005,21,49,06,1177257,1841408,2014,03/21/2014 12:39:35 AM,41.720154024209776,-87.62635116470437,"(41.720154024209776, -87.62635116470437)"
9527509,HX181712,03/12/2014 09:00:00 AM,073XX S HONORE ST,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0735,007,17,67,08B,1165335,1855822,2014,03/20/2014 12:38:50 AM,41.759968546525215,-87.66961120205355,"(41.759968546525215, -87.66961120205355)"
9527364,HX181437,03/12/2014 09:00:00 AM,037XX N WAYNE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1923,019,44,6,05,1166674,1924906,2014,03/20/2014 12:38:50 AM,41.94951281911792,-87.6627263146472,"(41.94951281911792, -87.6627263146472)"
9527387,HX181479,03/12/2014 09:00:00 AM,061XX N WINTHROP AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2433,024,48,77,26,1167699,1941166,2014,03/18/2014 12:40:56 AM,41.994108698160325,-87.65848775627009,"(41.994108698160325, -87.65848775627009)"
9527015,HX181440,03/12/2014 09:00:00 AM,017XX W JUNEWAY TER,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2422,024,49,1,26,1163479,1951533,2014,03/18/2014 12:40:56 AM,42.022646182627994,-87.67371685279038,"(42.022646182627994, -87.67371685279038)"
9532293,HX185910,03/12/2014 09:00:00 AM,002XX W WILLOW ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1814,018,43,7,14,1174150,1912037,2014,03/18/2014 12:40:56 AM,41.91403600387555,-87.63563074727523,"(41.91403600387555, -87.63563074727523)"
9527685,HX181695,03/12/2014 09:00:00 AM,023XX N SPAULDING AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1413,014,35,22,05,1153806,1915253,2014,03/15/2014 12:39:25 AM,41.92329079200949,-87.71028531273505,"(41.92329079200949, -87.71028531273505)"
9528057,HX182353,03/12/2014 09:00:00 AM,032XX S HAMILTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0912,009,12,59,05,1162579,1883240,2014,04/10/2014 12:40:25 AM,41.83526490654492,-87.6789470274162,"(41.83526490654492, -87.6789470274162)"
9527141,HX181421,03/12/2014 08:50:00 AM,019XX S HOMAN AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1024,010,24,29,08A,1153973,1890060,2014,03/15/2014 12:39:25 AM,41.85415537540524,-87.71034375670767,"(41.85415537540524, -87.71034375670767)"
9529015,HX182894,03/12/2014 08:50:00 AM,067XX S CALIFORNIA AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0831,008,15,66,08B,1158913,1859786,2014,03/18/2014 12:40:56 AM,41.770979912296404,-87.69303985997053,"(41.770979912296404, -87.69303985997053)"
9528680,HX181468,03/12/2014 08:50:00 AM,016XX N DRAKE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1422,014,26,23,08A,1152612,1910546,2014,03/16/2014 12:39:45 AM,41.910398092031805,-87.7147972576448,"(41.910398092031805, -87.7147972576448)"
9528260,HX182518,03/12/2014 08:40:00 AM,051XX W OAKDALE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2521,025,31,19,05,1141705,1919171,2014,03/20/2014 12:38:50 AM,41.93427484374216,-87.75465203657402,"(41.93427484374216, -87.75465203657402)"
9529779,HX183558,03/12/2014 08:30:00 AM,017XX W HARRISON ST,0890,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,false,false,1231,012,2,28,06,1164820,1897379,2014,03/16/2014 12:39:45 AM,41.874016509764054,-87.67032351115016,"(41.874016509764054, -87.67032351115016)"
9527465,HX181627,03/12/2014 08:30:00 AM,038XX W 111TH ST,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, GROUNDS",false,false,2211,022,19,74,06,1152404,1830664,2014,03/15/2014 12:39:25 AM,41.69119445057606,-87.71766329260126,"(41.69119445057606, -87.71766329260126)"
9527285,HX181577,03/12/2014 08:30:00 AM,019XX W VAN BUREN ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,COLLEGE/UNIVERSITY GROUNDS,true,false,1225,012,2,28,26,1163739,1898218,2014,03/14/2014 12:40:45 AM,41.87634164288948,-87.6742687769819,"(41.87634164288948, -87.6742687769819)"
9528164,HX181936,03/12/2014 08:30:00 AM,072XX S TALMAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0831,008,18,66,07,1159916,1856681,2014,03/15/2014 12:39:25 AM,41.76243878773438,-87.68944840948913,"(41.76243878773438, -87.68944840948913)"
9527361,HX181657,03/12/2014 08:30:00 AM,011XX N DEARBORN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1824,018,42,8,11,1175768,1907979,2014,03/22/2014 12:39:11 AM,41.902864397644294,-87.62980883767335,"(41.902864397644294, -87.62980883767335)"
9528064,HX182363,03/12/2014 08:30:00 AM,080XX S WABASH AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0623,006,6,44,08A,1178150,1851587,2014,03/21/2014 12:39:35 AM,41.74806629666026,-87.6227725568734,"(41.74806629666026, -87.6227725568734)"
9532385,HX186302,03/12/2014 08:30:00 AM,059XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0232,002,20,40,07,1178570,1865873,2014,03/19/2014 12:41:09 AM,41.78725908440668,-87.6207998861059,"(41.78725908440668, -87.6207998861059)"
9527402,HX181441,03/12/2014 08:27:00 AM,071XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0733,007,6,68,18,1172170,1857240,2014,03/16/2014 12:39:45 AM,41.763712269918855,-87.64451930387912,"(41.763712269918855, -87.64451930387912)"
9527350,HX181550,03/12/2014 08:24:00 AM,043XX N NARRAGANSETT AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,PARKING LOT/GARAGE(NON.RESID.),true,true,1632,016,38,17,26,1132868,1927991,2014,03/30/2014 12:39:29 AM,41.95863697148406,-87.7869218264861,"(41.95863697148406, -87.7869218264861)"
9527028,HX181407,03/12/2014 08:23:00 AM,021XX N LATROBE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,2515,025,37,19,08A,1141069,1914061,2014,03/14/2014 12:40:45 AM,41.92026422791645,-87.75711556017723,"(41.92026422791645, -87.75711556017723)"
9527046,HX181410,03/12/2014 08:20:00 AM,037XX W WILSON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1723,017,39,14,26,1150443,1930264,2014,03/18/2014 12:40:56 AM,41.96454854660124,-87.7222490457504,"(41.96454854660124, -87.7222490457504)"
9527129,HX181443,03/12/2014 08:15:00 AM,043XX W 17TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,1012,010,24,29,26,1147649,1891394,2014,03/14/2014 12:40:45 AM,41.85793960197584,-87.73352133750177,"(41.85793960197584, -87.73352133750177)"
9534801,HX188702,03/12/2014 08:15:00 AM,059XX N MULLIGAN AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,1622,016,45,10,26,1132898,1939163,2014,03/20/2014 12:38:50 AM,41.98929348322036,-87.78654937774739,"(41.98929348322036, -87.78654937774739)"
9527056,HX181388,03/12/2014 08:08:00 AM,012XX W ROOSEVELT RD,0850,THEFT,ATTEMPT THEFT,DRUG STORE,false,false,1233,012,2,28,06,1168429,1894806,2014,03/14/2014 12:40:45 AM,41.866878732430045,-87.65714742488014,"(41.866878732430045, -87.65714742488014)"
9527089,HX181400,03/12/2014 08:00:00 AM,013XX S CANAL ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0124,001,2,28,06,1173296,1893976,2014,03/14/2014 12:40:45 AM,41.86449456528135,-87.6393048378162,"(41.86449456528135, -87.6393048378162)"
9528239,HX182325,03/12/2014 08:00:00 AM,024XX W 59TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0824,008,16,66,05,1161216,1865438,2014,04/01/2014 12:40:37 AM,41.78644242186991,-87.68444152112386,"(41.78644242186991, -87.68444152112386)"
9530092,HX183778,03/12/2014 08:00:00 AM,040XX W MELROSE ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,1731,017,31,16,04B,1149090,1921349,2014,03/22/2014 12:39:11 AM,41.94011146787289,-87.72745542260554,"(41.94011146787289, -87.72745542260554)"
9527382,HX181429,03/12/2014 08:00:00 AM,094XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,false,false,0634,006,6,49,08B,1178006,1842045,2014,03/19/2014 12:41:09 AM,41.721885124306944,-87.6235885545337,"(41.721885124306944, -87.6235885545337)"
9528190,HX182586,03/12/2014 08:00:00 AM,085XX S MICHIGAN AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,"SCHOOL, PUBLIC, GROUNDS",false,false,0632,006,6,44,20,1178690,1848112,2014,03/18/2014 12:40:56 AM,41.73851822969931,-87.62089925630006,"(41.73851822969931, -87.62089925630006)"
9526890,HX181399,03/12/2014 08:00:00 AM,037XX W WILSON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1723,017,39,14,26,1150443,1930264,2014,03/18/2014 12:40:56 AM,41.96454854660124,-87.7222490457504,"(41.96454854660124, -87.7222490457504)"
9529128,HX183043,03/12/2014 08:00:00 AM,051XX W JACKSON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1533,015,28,25,14,1142081,1898143,2014,03/16/2014 12:39:45 AM,41.87656466516185,-87.75379231790798,"(41.87656466516185, -87.75379231790798)"
9527064,HX181478,03/12/2014 08:00:00 AM,011XX N WESTERN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",true,false,1212,012,1,24,18,1160235,1907766,2014,03/16/2014 12:39:45 AM,41.902615292445034,-87.68687017923428,"(41.902615292445034, -87.68687017923428)"
9527913,HX182085,03/12/2014 08:00:00 AM,013XX N HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1822,018,27,8,14,1170813,1908889,2014,03/15/2014 12:39:25 AM,41.90547155572314,-87.64798261458802,"(41.90547155572314, -87.64798261458802)"
9527628,HX181880,03/12/2014 08:00:00 AM,079XX S CALIFORNIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0835,008,18,70,07,1159055,1851662,2014,03/15/2014 12:39:25 AM,41.748683522871396,-87.69274109466937,"(41.748683522871396, -87.69274109466937)"
9527017,HX181450,03/12/2014 08:00:00 AM,029XX W 81ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,true,0835,008,18,70,14,1158310,1850734,2014,03/15/2014 12:39:25 AM,41.74615213134149,-87.69549627364277,"(41.74615213134149, -87.69549627364277)"
9527544,HX181836,03/12/2014 08:00:00 AM,102XX S MAY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),false,false,2232,022,34,73,07,1170423,1836822,2014,04/04/2014 12:38:54 AM,41.70772062701633,-87.65151529413245,"(41.70772062701633, -87.65151529413245)"
9527232,HX181428,03/12/2014 07:55:00 AM,040XX W MELROSE ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1731,017,31,16,08A,1148815,1921262,2014,03/14/2014 12:40:45 AM,41.939878061660146,-87.72846840101445,"(41.939878061660146, -87.72846840101445)"
9527209,HX181397,03/12/2014 07:50:00 AM,016XX N CLYBOURN AVE,0820,THEFT,$500 AND UNDER,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,1813,018,32,7,06,1170322,1910867,2014,03/14/2014 12:40:45 AM,41.91091005025904,-87.64972830330285,"(41.91091005025904, -87.64972830330285)"
9527318,HX181370,03/12/2014 07:41:00 AM,058XX N KENMORE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,2022,020,48,77,04B,1168142,1939175,2014,04/10/2014 12:40:25 AM,41.98863576138017,-87.65691606885373,"(41.98863576138017, -87.65691606885373)"
9527075,HX181368,03/12/2014 07:40:00 AM,077XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0621,006,17,71,08B,1171271,1853709,2014,03/15/2014 12:39:25 AM,41.754042464728386,-87.64791744329817,"(41.754042464728386, -87.64791744329817)"
9527994,HX182234,03/12/2014 07:30:00 AM,058XX S KOLMAR AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0813,008,13,62,14,1147076,1865369,2014,03/15/2014 12:39:25 AM,41.786534216728725,-87.73628842960977,"(41.786534216728725, -87.73628842960977)"
9527158,HX181561,03/12/2014 07:30:00 AM,099XX S AVENUE H,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,"SCHOOL, PUBLIC, BUILDING",true,false,0432,004,10,52,26,1202757,1839869,2014,03/16/2014 12:39:45 AM,41.71531829900641,-87.53300565734297,"(41.71531829900641, -87.53300565734297)"
9527978,HX182175,03/12/2014 07:30:00 AM,040XX W PETERSON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1711,017,39,13,14,1148382,1939530,2014,03/15/2014 12:39:25 AM,41.99001515259932,-87.72958672408724,"(41.99001515259932, -87.72958672408724)"
9527174,HX181523,03/12/2014 07:15:00 AM,0000X W 95TH ST,0460,BATTERY,SIMPLE,CTA TRAIN,true,false,0634,006,21,49,08B,1177744,1841988,2014,03/15/2014 12:39:25 AM,41.72173463224293,-87.6245499310638,"(41.72173463224293, -87.6245499310638)"
9527297,HX181493,03/12/2014 07:05:00 AM,060XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0712,007,16,68,08B,1170977,1864519,2014,03/19/2014 12:41:09 AM,41.78371285577531,-87.64867950871803,"(41.78371285577531, -87.64867950871803)"
9527908,HX182137,03/12/2014 07:00:00 AM,016XX N MONTICELLO AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,2535,025,26,23,06,1151754,1910747,2014,03/16/2014 12:39:45 AM,41.91096658992936,-87.71794394380854,"(41.91096658992936, -87.71794394380854)"
9546392,HX199033,03/12/2014 07:00:00 AM,088XX S BURLEY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0424,004,7,46,26,1199167,1846874,2014,04/03/2014 12:40:46 AM,41.734631404102004,-87.54591890532346,"(41.734631404102004, -87.54591890532346)"
9527391,HX181737,03/12/2014 07:00:00 AM,024XX N KEDZIE BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,false,false,1414,014,26,22,07,1154667,1916115,2014,03/30/2014 12:39:29 AM,41.92563897920688,-87.70709854551068,"(41.92563897920688, -87.70709854551068)"
9526993,HX181352,03/12/2014 07:00:00 AM,057XX S ARTESIAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0824,008,16,63,07,1161067,1866206,2014,03/27/2014 12:41:25 AM,41.78855300139966,-87.68496659975752,"(41.78855300139966, -87.68496659975752)"
9527457,HX181680,03/12/2014 07:00:00 AM,074XX S CHAPPEL AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0333,003,5,43,06,1191124,1856221,2014,03/14/2014 12:40:45 AM,41.76047854738574,-87.5750826126142,"(41.76047854738574, -87.5750826126142)"
9570513,HX221127,03/12/2014 07:00:00 AM,050XX W GLADYS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1533,,29,25,14,,,2014,04/13/2014 12:40:06 AM,,,
9526916,HX181344,03/12/2014 06:50:00 AM,077XX S CICERO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0834,008,13,70,06,1145791,1852691,2014,03/14/2014 12:40:45 AM,41.75176799178781,-87.74131994094182,"(41.75176799178781, -87.74131994094182)"
